,latitude,longitude,risk
34678,40.541948,-74.202,0.0
34679,40.541264,-74.201669,0.0
34680,40.540546,-74.201348,0.0
34681,40.539897,-74.201048,0.0
34682,40.53853,-74.200469,0.0
34683,40.5378577,-74.2001676,0.0
34684,40.53718,-74.19985,0.0
34685,40.536483,-74.199545,0.0
34686,40.535835,-74.199222,0.0
34687,40.535154,-74.198872,0.0
34688,40.6188081,-74.0731101,0.0
34689,40.6190315,-74.0734023,0.0
34690,40.6189656,-74.0734858,0.0
34691,40.6191233,-74.0732839,0.0
34692,40.562675,-74.114299,0.0
34693,40.562038,-74.114907,0.0
34694,40.561572,-74.115333,0.0
34695,40.561446,-74.115452,0.0
34696,40.560841,-74.116022,0.0
34697,40.559982,-74.116951,0.0
34698,40.559104,-74.117915,0.0
34699,40.521262,-74.182714,0.0
34700,40.5206541,-74.182265,0.0
34701,40.6309288,-74.1026693,0.0
34702,40.628258,-74.102092,0.0
34703,40.6378681,-74.0737105,0.0
34704,40.6215605,-74.0780423,0.0
34705,40.621384,-74.078638,0.0
34706,40.621249,-74.07904,0.6538461538461539
34707,40.548141,-74.175581,0.0
34708,40.612944,-74.124768,0.0
34709,40.545247,-74.200544,0.0
34710,40.545452,-74.199629,0.0
34711,40.54568,-74.198605,0.0
34712,40.608374,-74.1019,0.0
34713,40.606721,-74.101338,0.0
34714,40.60592,-74.101672,0.0
34715,40.605157,-74.101822,0.0
34716,40.604843,-74.101957,0.0
34717,40.60436,-74.10219,0.0
34718,40.604193,-74.102268,0.0
34719,40.603442,-74.102616,0.0
34720,40.603357,-74.10476,0.0
34721,40.604313,-74.107091,0.0
34722,40.6041412,-74.107937,0.0
34723,40.6040222,-74.1084496,0.0
34724,40.6039079,-74.1092381,0.0
34725,40.603779,-74.110073,0.0
34726,40.603505,-74.111362,0.0
34727,40.603329,-74.11195,0.0
34728,40.603067,-74.112698,0.0
34729,40.6029765,-74.1129643,0.0
34730,40.602137,-74.114871,0.0
34731,40.6019121,-74.1167484,0.0
34732,40.601817,-74.119576,0.0
34733,40.5526193,-74.1550116,0.0
34734,40.552818,-74.154386,0.0
34735,40.5529173,-74.1537587,0.0
34736,40.552647,-74.1536356,0.0
34737,40.552492,-74.1542385,0.0
34738,40.5529884,-74.1551849,0.0
34739,40.600176,-74.133248,0.0
34740,40.6006647,-74.1330423,0.0
34741,40.600926,-74.133065,0.0
34742,40.6005338,-74.1336963,0.0
34743,40.5765143,-74.1204541,0.0
34744,40.5771119,-74.1209071,0.0
34745,40.578234,-74.121433,0.0
34746,40.602401,-74.14277,0.0
34747,40.621143,-74.085605,0.0
34748,40.620967,-74.084301,0.0
34749,40.541869,-74.219871,0.0
34750,40.5407241,-74.2193687,0.0
34751,40.558134,-74.121822,0.0
34752,40.557711,-74.122102,0.0
34753,40.557051,-74.122522,0.0
34754,40.556387,-74.122943,0.0
34755,40.555729,-74.123366,0.0
34756,40.620877,-74.075581,0.0
34757,40.62028,-74.075049,0.0
34758,40.6198655,-74.0746765,0.0
34759,40.556427,-74.197728,0.0
34760,40.557589,-74.196997,0.0
34761,40.540939,-74.174994,0.0
34762,40.53976,-74.174266,0.0
34763,40.538003,-74.173212,0.0
34764,40.62206,-74.133858,0.0
34765,40.621163,-74.133987,0.0
34766,40.548312,-74.178866,0.0
34767,40.547929,-74.178112,0.0
34768,40.547318,-74.176928,0.0
34769,40.547021,-74.176657,0.0
34770,40.544929,-74.177302,0.0
34771,40.543288,-74.178713,0.0
34772,40.5425537,-74.1786826,0.0
34773,40.552424,-74.187074,0.0
34774,40.5519801,-74.1861681,0.0
34775,40.551783,-74.185773,0.0
34776,40.551709,-74.185644,0.0
34777,40.551455,-74.185156,0.0
34778,40.551056,-74.184353,0.0
34779,40.550675,-74.183582,0.0
34780,40.550267,-74.182784,0.0
34781,40.549888,-74.18202,0.0
34782,40.549106,-74.180462,0.0
34783,40.5488417,-74.1799038,0.0
34784,40.543163,-74.179284,0.0
34785,40.5403926,-74.1810557,0.0
34786,40.540668,-74.181031,0.0
34787,40.6097141,-74.1126311,0.0
34788,40.6095756,-74.1143844,0.0
34789,40.609431,-74.1165678,0.0
34790,40.6092775,-74.1174204,0.0
34791,40.622399,-74.143404,0.0
34792,40.620317,-74.143705,0.0
34793,40.619156,-74.143876,0.0
34794,40.617903,-74.144063,0.0
34795,40.6168761,-74.1441937,0.0
34796,40.613981,-74.144569,0.0
34797,40.611789,-74.144864,0.0
34798,40.5165179,-74.2392396,0.0
34799,40.515992,-74.238704,0.0
34800,40.5153783,-74.238114,0.0
34801,40.513875,-74.236668,0.0
34802,40.5264631,-74.2157545,0.0
34803,40.538054,-74.222325,0.0
34804,40.5386429,-74.2222214,0.0
34805,40.5392134,-74.2221228,0.0
34806,40.5398483,-74.2220544,0.0
34807,40.5406012,-74.1664478,0.0
34808,40.541061,-74.165556,0.0
34809,40.580819,-74.112987,0.0
34810,40.580124,-74.111701,0.0
34811,40.579114,-74.109811,0.0
34812,40.578909,-74.10943,0.0
34813,40.578011,-74.107747,0.0
34814,40.577125,-74.106082,0.0
34815,40.620365,-74.085802,0.0
34816,40.620226,-74.084471,0.0
34817,40.604609,-74.059138,0.0
34818,40.6012451,-74.0566891,0.0
34819,40.605984,-74.060155,0.0
34820,40.6056264,-74.0598919,0.0
34821,40.607272,-74.074514,0.0
34822,40.608388,-74.075472,0.0
34823,40.609344,-74.076293,0.0
34824,40.521436,-74.209653,0.0
34825,40.521185,-74.211405,0.0
34826,40.521851,-74.211625,0.0
34827,40.521678,-74.212679,0.0
34828,40.5215302,-74.2136265,0.0
34829,40.592036,-74.069683,0.0
34830,40.5918191,-74.0704889,0.0
34831,40.591687,-74.0710061,0.0
34832,40.634663,-74.102526,0.0
34833,40.635435,-74.10269,0.0
34834,40.636197,-74.102853,0.0
34835,40.620645,-74.128177,0.0
34836,40.619948,-74.128077,0.0
34837,40.619234,-74.127982,0.0
34838,40.618517,-74.127886,0.0
34839,40.617803,-74.127789,0.0
34840,40.617086,-74.127693,0.0
34841,40.616373,-74.127599,0.0
34842,40.615656,-74.127502,0.0
34843,40.614939,-74.127406,0.0
34844,40.61423,-74.12731,0.0
34845,40.613511,-74.127213,0.0
34846,40.61275,-74.127112,0.0
34847,40.629627,-74.170127,0.0
34848,40.628645,-74.170186,0.0
34849,40.628126,-74.170199,0.0
34850,40.536524,-74.237432,0.0
34851,40.5367342,-74.2392985,0.34615384615384615
34852,40.537028,-74.241525,0.0
34853,40.57043,-74.12279,0.0
34854,40.571412,-74.124557,0.0
34855,40.5723,-74.126116,0.0
34856,40.572751,-74.126953,0.0
34857,40.5885693,-74.1468336,0.0
34858,40.5882156,-74.1469303,0.0
34859,40.6013672,-74.0792188,0.0
34860,40.600661,-74.079282,0.0
34861,40.599975,-74.079343,0.0
34862,40.599286,-74.079403,0.0
34863,40.5986109,-74.0794896,0.0
34864,40.54948,-74.149323,0.0
34865,40.549115,-74.15063,0.0
34866,40.646458,-74.089297,0.0
34867,40.6457728,-74.0888928,0.0
34868,40.645358,-74.088626,0.0
34869,40.642028,-74.087697,0.0
34870,40.640465,-74.087953,0.0
34871,40.640263,-74.087984,0.0
34872,40.6391263,-74.0881667,0.0
34873,40.638399,-74.088236,0.0
34874,40.554715,-74.217209,0.0
34875,40.63364,-74.084913,0.0
34876,40.632878,-74.085538,0.8076923076923077
34877,40.6322958,-74.0859648,0.8076923076923077
34878,40.632225,-74.086022,0.8076923076923077
34879,40.6161449,-74.1550063,0.0
34880,40.6164222,-74.1567234,0.0
34881,40.6278423,-74.1690815,0.0
34882,40.627168,-74.169231,0.0
34883,40.609483,-74.084248,0.0
34884,40.6086417,-74.085104,0.0
34885,40.6069989,-74.0867763,0.0
34886,40.606448,-74.087331,0.0
34887,40.5199867,-74.1972709,0.0
34888,40.519325,-74.199835,0.0
34889,40.5993153,-74.1812608,0.0
34890,40.611611,-74.148569,0.0
34891,40.611335,-74.146802,0.0
34892,40.6014947,-74.0724558,0.0
34893,40.602226,-74.0700148,0.0
34894,40.603024,-74.069517,0.0
34895,40.6030818,-74.0694956,0.0
34896,40.6043993,-74.0689815,0.0
34897,40.6048194,-74.0688,0.0
34898,40.60522,-74.068646,0.0
34899,40.606281,-74.068225,0.0
34900,40.6072696,-74.0665394,0.0
34901,40.6076341,-74.0656843,0.0
34902,40.6077635,-74.0653997,0.0
34903,40.6080273,-74.0647637,0.0
34904,40.6081565,-74.064462,0.0
34905,40.608456,-74.063821,0.0
34906,40.609358,-74.062649,0.0
34907,40.608167,-74.152801,0.0
34908,40.608067,-74.149526,0.0
34909,40.6081274,-74.1484541,0.0
34910,40.5276543,-74.2174437,0.0
34911,40.5267129,-74.2173275,0.0
34912,40.563143,-74.141506,0.38461538461538464
34913,40.5634002,-74.1413008,0.38461538461538464
34914,40.6137531,-74.1351913,0.0
34915,40.612294,-74.135108,0.0
34916,40.610115,-74.135126,0.0
34917,40.6084185,-74.1349758,0.0
34918,40.6076205,-74.1348919,0.0
34919,40.6059204,-74.1348806,0.0
34920,40.510593,-74.242411,0.34615384615384615
34921,40.508037,-74.241527,0.0
34922,40.506459,-74.240984,0.0
34923,40.505061,-74.240498,0.0
34924,40.5890377,-74.1895822,0.0
34925,40.626375,-74.110838,0.0
34926,40.626543,-74.109388,0.0
34927,40.616711,-74.072437,0.0
34928,40.577063,-74.116328,0.0
34929,40.576538,-74.116841,0.0
34930,40.576006,-74.117351,0.0
34931,40.575477,-74.117864,0.0
34932,40.5750204,-74.1182994,0.0
34933,40.574093,-74.119193,0.0
34934,40.57321,-74.120047,0.0
34935,40.630085,-74.1961548,0.0
34936,40.6283605,-74.1935045,0.0
34937,40.6266114,-74.1908337,0.0
34938,40.551681,-74.144785,0.0
34939,40.551024,-74.144021,0.0
34940,40.548466,-74.142845,0.0
34941,40.561293,-74.172663,0.0
34942,40.561234,-74.173123,0.0
34943,40.5608995,-74.1725612,0.0
34944,40.561639,-74.172738,0.0
34945,40.52136,-74.228838,0.0
34946,40.521188,-74.229706,0.0
34947,40.521044,-74.230472,0.0
34948,40.6095874,-74.083022,0.0
34949,40.60908,-74.083519,0.0
34950,40.608207,-74.084383,0.0
34951,40.6074763,-74.0851103,0.0
34952,40.606031,-74.086625,0.0
34953,40.612537,-74.130216,0.0
34954,40.6132416,-74.1320991,0.0
34955,40.614829,-74.13359,0.0
34956,40.615363,-74.134185,0.0
34957,40.615542,-74.1347257,0.0
34958,40.6155577,-74.134849,0.0
34959,40.615669,-74.135538,0.0
34960,40.615787,-74.136216,0.0
34961,40.615896,-74.136888,0.0
34962,40.616091,-74.138256,0.0
34963,40.6161826,-74.1389322,0.0
34964,40.6163,-74.139822,0.0
34965,40.6164242,-74.1407089,0.0
34966,40.6165301,-74.1416022,0.0
34967,40.61662,-74.142335,0.0
34968,40.6167522,-74.1432607,0.0
34969,40.6169843,-74.14512,0.0
34970,40.617026,-74.1460363,0.0
34971,40.6170702,-74.1470983,0.0
34972,40.6171204,-74.1478443,0.0
34973,40.6172187,-74.1487128,0.0
34974,40.6172537,-74.1490831,0.0
34975,40.6173562,-74.1499939,0.0
34976,40.6174491,-74.1508436,0.0
34977,40.6175143,-74.1515453,0.0
34978,40.6355043,-74.090277,0.0
34979,40.634713,-74.089893,0.0
34980,40.545732,-74.155201,0.0
34981,40.546776,-74.156211,0.0
34982,40.5645431,-74.1317293,0.0
34983,40.5647521,-74.1323778,0.0
34984,40.564974,-74.133298,0.0
34985,40.565276,-74.134588,0.0
34986,40.566168,-74.136511,0.0
34987,40.5666954,-74.1376281,0.0
34988,40.567293,-74.1389,0.0
34989,40.567712,-74.139764,0.0
34990,40.5679546,-74.1402612,0.0
34991,40.568979,-74.142635,0.0
34992,40.569085,-74.142891,0.0
34993,40.569707,-74.144388,0.0
34994,40.5708873,-74.1478972,0.0
34995,40.55498,-74.173208,0.0
34996,40.5546941,-74.1755863,0.0
34997,40.594609,-74.147088,0.0
34998,40.5831758,-74.1276721,0.0
34999,40.5401476,-74.2176801,0.0
35000,40.5398633,-74.2215751,0.0
35001,40.5401912,-74.2235642,0.0
35002,40.614843,-74.139292,0.0
35003,40.61498,-74.140232,0.0
35004,40.615078,-74.141177,0.0
35005,40.615176,-74.142487,0.0
35006,40.6453102,-74.104652,0.0
35007,40.6442554,-74.1065514,0.0
35008,40.6442207,-74.1071456,0.0
35009,40.6452403,-74.1077701,0.6538461538461539
35010,40.636692,-74.085879,0.0
35011,40.6358686,-74.086873,0.0
35012,40.635201,-74.088199,0.0
35013,40.634822,-74.088949,0.0
35014,40.6341815,-74.0907067,0.0
35015,40.6347465,-74.0926053,0.0
35016,40.6340958,-74.0942462,0.0
35017,40.634563,-74.096864,0.0
35018,40.597231,-74.068927,0.0
35019,40.596003,-74.067874,0.0
35020,40.595941,-74.068021,0.0
35021,40.5931976,-74.0665424,0.0
35022,40.5927967,-74.0663399,0.0
35023,40.6023577,-74.0720394,0.0
35024,40.6028662,-74.0723891,0.0
35025,40.6033601,-74.0727427,0.0
35026,40.6050471,-74.0735467,0.0
35027,40.6269732,-74.0821601,0.0
35028,40.6266818,-74.0822092,0.0
35029,40.626121,-74.082314,0.0
35030,40.625824,-74.082371,0.0
35031,40.624895,-74.0825437,0.0
35032,40.6244401,-74.0826262,0.6538461538461539
35033,40.6236028,-74.0827684,0.6538461538461539
35034,40.622677,-74.08292,0.0
35035,40.619728,-74.083571,0.0
35036,40.618914,-74.083676,0.0
35037,40.614107,-74.111454,0.0
35038,40.613412,-74.111223,0.0
35039,40.6127496,-74.1110403,0.0
35040,40.6123902,-74.1112561,0.0
35041,40.62143,-74.126426,0.0
35042,40.6209801,-74.1263582,0.0
35043,40.6015016,-74.1758713,0.0
35044,40.6020925,-74.1768984,0.0
35045,40.5471075,-74.2014365,0.0
35046,40.5467072,-74.2021903,0.0
35047,40.546414,-74.2032216,0.0
35048,40.5450072,-74.2033788,0.0
35049,40.5452265,-74.2023885,0.0
35050,40.6052196,-74.1464787,0.0
35051,40.6047995,-74.1465614,0.0
35052,40.6048086,-74.1467172,0.0
35053,40.6050294,-74.1460113,0.0
35054,40.5903,-74.0775061,0.0
35055,40.5885097,-74.0739825,0.0
35056,40.58303,-74.103843,0.0
35057,40.582618,-74.103255,0.0
35058,40.582143,-74.102558,0.0
35059,40.581664,-74.101856,0.0
35060,40.580208,-74.099741,0.0
35061,40.579611,-74.098823,0.0
35062,40.5793047,-74.0979075,0.0
35063,40.578798,-74.09688,0.0
35064,40.577657,-74.094665,0.0
35065,40.576694,-74.092785,0.0
35066,40.584895,-74.106495,0.0
35067,40.58327,-74.104113,0.0
35068,40.5520013,-74.167025,0.0
35069,40.55189,-74.167866,0.0
35070,40.5488903,-74.199604,0.0
35071,40.5488124,-74.2001434,0.0
35072,40.560348,-74.177025,0.0
35073,40.560619,-74.174935,0.0
35074,40.597945,-74.097065,0.0
35075,40.596541,-74.100545,0.0
35076,40.6131048,-74.1068443,0.0
35077,40.61205,-74.10611,0.0
35078,40.6117079,-74.1058762,0.0
35079,40.611172,-74.1055894,0.0
35080,40.614856,-74.107949,0.0
35081,40.6131,-74.106863,0.0
35082,40.5523263,-74.1187252,0.0
35083,40.5537731,-74.1172739,0.0
35084,40.56008,-74.179352,0.0
35085,40.559974,-74.1803914,0.0
35086,40.5413206,-74.1849139,0.0
35087,40.5407206,-74.1843872,0.0
35088,40.5400402,-74.1840593,0.0
35089,40.53957,-74.183842,0.0
35090,40.538659,-74.183412,0.0
35091,40.538277,-74.183229,0.0
35092,40.537603,-74.182902,0.0
35093,40.536935,-74.182583,0.0
35094,40.53627,-74.182274,0.0
35095,40.535549,-74.181959,0.0
35096,40.6364457,-74.1288618,0.0
35097,40.636442,-74.128115,0.0
35098,40.6399951,-74.1376442,0.0
35099,40.637515,-74.138113,0.3076923076923077
35100,40.636833,-74.138208,0.3076923076923077
35101,40.636118,-74.138238,0.3076923076923077
35102,40.635014,-74.138282,0.0
35103,40.63363,-74.13898,0.0
35104,40.633029,-74.139427,0.0
35105,40.632439,-74.13987,0.0
35106,40.5836283,-74.0954099,0.0
35107,40.582462,-74.093192,0.0
35108,40.581548,-74.091414,0.0
35109,40.580491,-74.089353,0.0
35110,40.579358,-74.087152,0.0
35111,40.577011,-74.083526,0.0
35112,40.5761512,-74.0824969,0.0
35113,40.607087,-74.0609696,0.0
35114,40.6060301,-74.0633556,0.0
35115,40.6052917,-74.0650925,0.0
35116,40.5253636,-74.2066716,0.0
35117,40.524655,-74.206616,0.0
35118,40.523156,-74.206539,0.0
35119,40.5164678,-74.2121622,0.0
35120,40.516864,-74.210027,0.0
35121,40.517228,-74.206804,0.0
35122,40.5172,-74.2065,0.0
35123,40.516866,-74.207556,0.0
35124,40.517907,-74.20584,0.0
35125,40.5181113,-74.2049525,0.0
35126,40.64649,-74.086538,0.0
35127,40.6460407,-74.0814282,0.0
35128,40.644793,-74.080282,0.0
35129,40.643431,-74.079206,0.0
35130,40.643338,-74.079135,0.0
35131,40.642115,-74.078198,0.0
35132,40.641585,-74.077899,0.0
35133,40.6377818,-74.0769418,0.0
35134,40.622557,-74.130477,0.0
35135,40.622104,-74.130417,0.0
35136,40.5392822,-74.2432101,0.0
35137,40.5383609,-74.2373926,0.0
35138,40.5381554,-74.2358171,0.0
35139,40.537901,-74.234492,0.0
35140,40.537617,-74.232735,0.0
35141,40.5369036,-74.2250061,0.0
35142,40.5371994,-74.2237788,0.0
35143,40.53729,-74.2233,0.0
35144,40.5374608,-74.221349,0.0
35145,40.537484,-74.221029,0.0
35146,40.5376291,-74.21943,0.0
35147,40.5376693,-74.218949,0.0
35148,40.53775,-74.2178,0.0
35149,40.6162678,-74.0664622,0.0
35150,40.615396,-74.065822,0.34615384615384615
35151,40.6167825,-74.0666081,0.0
35152,40.6172198,-74.0669313,0.0
35153,40.591736,-74.096678,0.0
35154,40.590883,-74.097433,0.0
35155,40.589747,-74.098435,0.0
35156,40.589181,-74.098939,0.0
35157,40.588389,-74.099639,0.0
35158,40.587764,-74.100193,0.0
35159,40.585429,-74.101508,0.3076923076923077
35160,40.624585,-74.113101,0.0
35161,40.625058,-74.113332,0.0
35162,40.522514,-74.179339,0.0
35163,40.522131,-74.18039,0.0
35164,40.520855,-74.183824,0.0
35165,40.6130261,-74.069746,0.0
35166,40.6127895,-74.070192,0.0
35167,40.557072,-74.154025,0.0
35168,40.559126,-74.154929,0.0
35169,40.543217,-74.149838,0.0
35170,40.542767,-74.149152,0.0
35171,40.541726,-74.147661,0.0
35172,40.540226,-74.146408,0.0
35173,40.5383937,-74.1438479,0.0
35174,40.5376476,-74.1428113,0.0
35175,40.626624,-74.110868,0.0
35176,40.626487,-74.11275,0.0
35177,40.63602,-74.155794,0.0
35178,40.636022,-74.156054,0.0
35179,40.636034,-74.156962,0.0
35180,40.5288174,-74.2204037,0.0
35181,40.5297637,-74.2219387,0.0
35182,40.5321419,-74.2230779,0.0
35183,40.5329088,-74.2232543,0.0
35184,40.56197,-74.147979,0.0
35185,40.56094,-74.149725,0.0
35186,40.559933,-74.151794,0.0
35187,40.559384,-74.153924,0.0
35188,40.558899,-74.15582,0.0
35189,40.558672,-74.156705,0.0
35190,40.558463,-74.157623,0.0
35191,40.5583467,-74.1585767,0.0
35192,40.5582205,-74.1595451,0.0
35193,40.5581497,-74.160073,0.0
35194,40.557928,-74.161745,0.0
35195,40.557815,-74.162612,0.0
35196,40.557705,-74.163482,0.0
35197,40.557591,-74.164338,0.0
35198,40.557469,-74.165295,0.0
35199,40.557349,-74.166215,0.0
35200,40.557251,-74.167144,0.0
35201,40.5571097,-74.1680422,0.0
35202,40.5569934,-74.1690068,0.0
35203,40.556714,-74.171111,0.0
35204,40.556408,-74.173523,0.0
35205,40.5563607,-74.1745767,0.0
35206,40.5012945,-74.2332155,0.0
35207,40.4988168,-74.2395567,0.0
35208,40.4983687,-74.2403744,0.0
35209,40.624235,-74.13545,0.0
35210,40.623765,-74.1361,0.0
35211,40.5544799,-74.14225,0.0
35212,40.555034,-74.1422546,0.0
35213,40.5557334,-74.142264,0.0
35214,40.527736,-74.17641,0.0
35215,40.526763,-74.175732,0.0
35216,40.5259659,-74.175146,0.0
35217,40.5244616,-74.1739601,0.0
35218,40.523486,-74.17319,0.0
35219,40.533816,-74.1807621,0.0
35220,40.607758,-74.061463,0.0
35221,40.606975,-74.063598,0.0
35222,40.6067999,-74.0639401,0.0
35223,40.545937,-74.139068,0.0
35224,40.5554995,-74.1166233,0.0
35225,40.556026,-74.11758,0.0
35226,40.556905,-74.11902,0.0
35227,40.557455,-74.1200044,0.0
35228,40.5577948,-74.1205179,0.0
35229,40.5584801,-74.1216535,0.0
35230,40.5291707,-74.2176608,0.0
35231,40.5288929,-74.2192665,0.0
35232,40.5293757,-74.2191587,0.0
35233,40.616606,-74.076303,0.0
35234,40.6172647,-74.0764561,0.0
35235,40.63745,-74.108638,0.0
35236,40.637357,-74.109422,0.0
35237,40.621563,-74.124783,0.0
35238,40.59926,-74.101147,0.0
35239,40.5995867,-74.1016332,0.0
35240,40.624854,-74.160446,0.0
35241,40.623329,-74.161046,0.0
35242,40.623126,-74.16113,0.0
35243,40.50875,-74.229033,0.0
35244,40.5085628,-74.229907,0.0
35245,40.616461,-74.131122,0.0
35246,40.616558,-74.131745,0.0
35247,40.616665,-74.132413,0.0
35248,40.616767,-74.133084,0.0
35249,40.616876,-74.133772,0.0
35250,40.616984,-74.134459,0.0
35251,40.617093,-74.135149,0.0
35252,40.617201,-74.135834,0.0
35253,40.617307,-74.136507,0.0
35254,40.617411,-74.137175,0.0
35255,40.617519,-74.137875,0.0
35256,40.617639,-74.138632,0.0
35257,40.617766,-74.139442,0.0
35258,40.617906,-74.140323,0.0
35259,40.618047,-74.141206,0.0
35260,40.618188,-74.142151,0.0
35261,40.6177909,-74.1427174,0.0
35262,40.617823,-74.143127,0.0
35263,40.61798,-74.144966,0.0
35264,40.58956,-74.152209,0.0
35265,40.6109669,-74.1034585,0.0
35266,40.6112235,-74.102606,0.0
35267,40.6115385,-74.1017907,0.0
35268,40.618286,-74.164991,0.0
35269,40.6162685,-74.1654767,0.0
35270,40.5058731,-74.254141,0.0
35271,40.506165,-74.254223,0.0
35272,40.506956,-74.25453,0.0
35273,40.61632,-74.119639,0.0
35274,40.616211,-74.120838,0.0
35275,40.555057,-74.1416,0.0
35276,40.555738,-74.141607,0.0
35277,40.5467463,-74.2184489,0.0
35278,40.547123,-74.218596,0.0
35279,40.550777,-74.191771,0.0
35280,40.550991,-74.19227,0.0
35281,40.551004,-74.154306,0.0
35282,40.5507785,-74.155167,0.0
35283,40.5505337,-74.1560549,0.0
35284,40.550218,-74.157235,0.0
35285,40.549913,-74.158374,0.0
35286,40.549679,-74.159264,0.0
35287,40.54943,-74.160178,0.0
35288,40.549191,-74.161168,0.0
35289,40.549085,-74.162096,0.0
35290,40.548916,-74.163386,0.0
35291,40.5484701,-74.1671165,0.0
35292,40.54817,-74.169205,0.0
35293,40.547854,-74.171622,0.34615384615384615
35294,40.54761,-74.174022,0.0
35295,40.553017,-74.146368,0.0
35296,40.5530379,-74.1473232,0.0
35297,40.5527682,-74.1474758,0.0
35298,40.5996181,-74.0885962,0.0
35299,40.598506,-74.088428,0.0
35300,40.597817,-74.088681,0.0
35301,40.59607,-74.089364,0.0
35302,40.6245321,-74.193192,0.0
35303,40.5568382,-74.1589087,0.0
35304,40.556521,-74.161268,0.0
35305,40.6356379,-74.0992557,0.0
35306,40.6356364,-74.099693,0.0
35307,40.5446436,-74.211137,0.0
35308,40.54621,-74.211763,0.0
35309,40.547686,-74.212339,0.0
35310,40.54826,-74.212561,0.0
35311,40.542861,-74.143037,0.0
35312,40.577815,-74.1590264,0.0
35313,40.57837,-74.157852,0.0
35314,40.577839,-74.157343,0.0
35315,40.578786,-74.157738,0.0
35316,40.611844,-74.073137,0.0
35317,40.6108913,-74.0723028,0.0
35318,40.593182,-74.18561,0.0
35319,40.592871,-74.185976,0.0
35320,40.59275,-74.185766,0.0
35321,40.592997,-74.186179,0.0
35322,40.5130543,-74.1958063,0.0
35323,40.5136005,-74.1956836,0.0
35324,40.513597,-74.1959399,0.0
35325,40.5136042,-74.1954158,0.0
35326,40.514142,-74.19668,0.0
35327,40.514332,-74.194852,0.0
35328,40.599504,-74.0671084,0.0
35329,40.599367,-74.067094,0.0
35330,40.598686,-74.06688,0.0
35331,40.597995,-74.06662,0.0
35332,40.516079,-74.195815,0.0
35333,40.516798,-74.195824,0.0
35334,40.517992,-74.196067,0.0
35335,40.518663,-74.196131,0.0
35336,40.519424,-74.196199,0.0
35337,40.6069679,-74.0577161,0.0
35338,40.561443,-74.147426,0.0
35339,40.560364,-74.149189,0.0
35340,40.559282,-74.151361,0.0
35341,40.558696,-74.153619,0.0
35342,40.6008856,-74.067482,0.0
35343,40.6005033,-74.0684858,0.0
35344,40.580696,-74.16166,0.0
35345,40.580301,-74.160927,0.0
35346,40.5836798,-74.0865823,0.8076923076923077
35347,40.5830639,-74.0870742,0.0
35348,40.582343,-74.087689,0.0
35349,40.581732,-74.088232,0.0
35350,40.58114,-74.088754,0.0
35351,40.5783896,-74.0912126,0.0
35352,40.577398,-74.092134,0.0
35353,40.5764647,-74.0930166,0.0
35354,40.576047,-74.093357,0.0
35355,40.574793,-74.094502,0.0
35356,40.573658,-74.095574,0.0
35357,40.57281,-74.09637,0.0
35358,40.571765,-74.097343,0.0
35359,40.570731,-74.09832,0.0
35360,40.591495,-74.077322,0.0
35361,40.5913506,-74.0777174,0.0
35362,40.590627,-74.079779,0.0
35363,40.590369,-74.0805264,0.0
35364,40.551877,-74.179943,0.0
35365,40.552082,-74.1781504,0.0
35366,40.6031315,-74.1020256,0.0
35367,40.605256,-74.119044,0.0
35368,40.606524,-74.119126,0.0
35369,40.5423769,-74.1757731,0.0
35370,40.5412297,-74.1751338,0.0
35371,40.6103956,-74.0669752,0.0
35372,40.6105752,-74.0665212,0.0
35373,40.590126,-74.09358,0.0
35374,40.589447,-74.092267,0.0
35375,40.5884491,-74.0903425,0.0
35376,40.587585,-74.088708,0.0
35377,40.586599,-74.086833,0.0
35378,40.593097,-74.099303,0.0
35379,40.592663,-74.098456,0.0
35380,40.591284,-74.095813,0.0
35381,40.590446,-74.094195,0.0
35382,40.537237,-74.15852,0.0
35383,40.536552,-74.159111,0.0
35384,40.535919,-74.159676,0.0
35385,40.535267,-74.160257,0.0
35386,40.534714,-74.160855,0.0
35387,40.534282,-74.161515,0.0
35388,40.533881,-74.162304,0.0
35389,40.533369,-74.16317,0.0
35390,40.5329383,-74.1639456,0.0
35391,40.532276,-74.165467,0.0
35392,40.531538,-74.167275,0.0
35393,40.53054,-74.169666,0.0
35394,40.5323868,-74.2249139,0.0
35395,40.5277185,-74.2302179,0.0
35396,40.528224,-74.239371,0.0
35397,40.560836,-74.1998995,0.0
35398,40.5586999,-74.205295,0.0
35399,40.557631,-74.2069148,0.3076923076923077
35400,40.5569093,-74.2083052,0.3076923076923077
35401,40.5548313,-74.2140655,0.0
35402,40.5516356,-74.2185202,0.0
35403,40.5490611,-74.2208251,0.0
35404,40.553177,-74.210129,0.0
35405,40.5404128,-74.2157268,0.0
35406,40.5411149,-74.2158491,0.0
35407,40.5412846,-74.2158771,0.0
35408,40.57489,-74.114842,0.0
35409,40.57365,-74.112514,0.0
35410,40.572627,-74.110598,0.0
35411,40.5716278,-74.1087121,0.0
35412,40.590561,-74.156339,0.0
35413,40.588467,-74.152631,0.0
35414,40.587213,-74.150399,0.0
35415,40.595182,-74.064063,0.0
35416,40.5942821,-74.0630108,0.0
35417,40.560718,-74.107649,0.0
35418,40.526466,-74.206237,0.0
35419,40.526331,-74.207412,0.0
35420,40.636859,-74.159161,0.0
35421,40.634649,-74.159261,0.0
